----Generation 0--------
14,16,1.00013,1.00082,0,0
14,16,1.0026,1.00082,0,0
14,1,1.00234,1.00082,0,0
7,9,1.00234,1.00998,0,0
----Generation 6--------
14,16,1.00185,1.00163,0,0
7,9,1.00388,1.00483,0,0
14,46,1.0041,1.00099,0,0
26,14,1.00596,1.00049,0,0
50,22,1.00877,1.00043,0,0
38,45,1.00756,1.00244,0,0
47,5,1.0054,1.00655,0,0
28,37,1.00268,1.00192,0,0
30,20,1.00824,1.00426,0,0
13,32,1.00042,1.00381,0,0
1,7,1.00024,1.00725,0,0
34,20,1.0064,1.00258,0,0
27,30,1.00774,1.00699,0,0
43,35,1.00382,1.0058,0,0
39,46,1.00736,1.00521,0,0
9,33,1.00986,1.00485,0,0
18,1,1.00335,1.00833,0,0
41,11,1.00688,1.00884,0,0
14,2,1.00313,1.00185,0,0
2,15,1.00717,1.00529,0,0
50,15,1.00729,1.00011,0,0
42,9,1.00574,1.00938,0,0
39,4,1.00148,1.00469,0,0
7,30,1.00079,1.00588,0,0
14,7,1.00209,1.00082,0,0
29,19,1.00663,1.00431,0,0
3,32,1.00229,1.00228,0,0
8,50,1.00438,1.00605,0,0
38,2,1.0008,1.00291,0,0
49,10,1.00475,1.00101,0,0
26,17,1.00472,1.00953,0,0
41,43,1.00646,1.00723,0,0
12,43,1.00275,1.00527,0,0
11,3,1.00598,1.00626,0,0
18,4,1.00098,1.00482,0,0
13,31,1.00688,1.00873,0,0
14,16,1.0093,1.00362,0,0
16,10,1.00179,1.00764,0,0
38,26,1.00935,1.00827,0,0
26,31,1.00502,1.00397,0,0
24,44,1.00899,1.00055,0,0
28,50,1.00209,1.00993,0,0
1,28,1.00151,1.0044,0,0
31,39,1.00722,1.00805,0,0
37,15,1.00514,1.00487,0,0
4,20,1.00397,1.00604,0,0
7,25,1.00406,1.00674,0,0
13,46,1.00271,1.00665,0,0
7,24,1.00209,1.00998,0,0
34,8,1.00513,1.00329,0,0
----Generation 7--------
22,20,1.00581,1.00949,0,0
13,46,1.00682,1.00646,0,0
36,27,1.0081,1.00474,0,0
21,44,1.00422,1.00325,0,0
36,24,1.0046,1.00035,0,0
28,27,1.00157,1.0071,0,0
30,37,1.0024,1.00451,0,0
16,40,1.00978,1.00948,0,0
26,28,1.00187,1.00017,0,0
12,37,1.00066,1.00451,0,0
27,1,1.00922,1.00931,0,0
14,27,1.00375,1.00292,0,0
48,43,1.00334,1.00389,0,0
42,48,1.00364,1.00123,0,0
30,21,1.00426,1.00944,0,0
3,9,1.00459,1.00729,0,0
40,30,1.00552,1.00297,0,0
9,27,1.00242,1.00201,0,0
29,12,1.00593,1.00701,0,0
4,34,1.00028,1.00714,0,0
44,33,1.00965,1.00858,0,0
25,37,1.00794,1.00528,0,0
35,35,1.00865,1.00112,0,0
1,6,1.00825,1.00655,0,0
7,9,1.00388,1.00483,0,0
9,38,1.00882,1.0017,0,0
50,47,1.00757,1.00629,0,0
46,42,1.00976,1.00946,0,0
49,18,1.00253,1.00433,0,0
25,46,1.00574,1.00535,0,0
13,14,1.00431,1.00051,0,0
46,23,1.00591,1.00445,0,0
45,18,1.00305,1.00787,0,0
9,16,1.00557,1.00744,0,0
24,20,1.00236,1.00911,0,0
29,29,1.00635,1.00021,0,0
43,39,1.00291,1.00917,0,0
22,18,1.0081,1.00755,0,0
34,43,1.00442,1.00745,0,0
14,6,1.00742,1.0031,0,0
39,31,1.00366,1.00148,0,0
15,22,1.00691,1.00309,0,0
7,44,1.0008,1.00832,0,0
49,2,1.0074,1.00433,0,0
5,18,1.00865,1.00521,0,0
49,48,1.00119,1.00669,0,0
31,38,1.00796,1.00017,0,0
27,25,1.00706,1.0082,0,0
14,16,1.00185,1.00163,0,0
21,42,1.00703,1.00339,0,0
----Generation 8--------
11,41,1.00779,1.00722,0,0
4,37,1.00695,1.00123,0,0
4,27,1.00787,1.00885,0,0
31,35,1.00449,1.00716,0,0
17,17,1.00898,1.00773,0,0
42,10,1.00064,1.00307,0,0
33,3,1.00995,1.00841,0,0
4,44,1.00525,1.00759,0,0
6,27,1.00155,1.00296,0,0
44,28,1.00627,1.00978,0,0
47,24,1.00423,1.00406,0,0
33,11,1.00424,1.00703,0,0
32,37,1.00563,1.00382,0,0
22,39,1.00291,1.00776,0,0
34,2,1.00438,1.0062,0,0
10,47,1.00961,1.00964,0,0
48,35,1.00433,1.00375,0,0
12,4,1.00557,1.00311,0,0
19,36,1.00058,1.00646,0,0
